0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.178097245096172401e+02
1.000000000000000021e-03,4.260946735181193315e-04,-8.640802746298594699e-04,-1.272590237989153217e-03,-1.681100143236427102e-03,-2.089550957385308098e-03,1.178097245096172401e+02
2.000000000000000042e-03,1.580685047013138250e-03,-3.082615509440681401e-03,-4.533581411483141900e-03,-5.984544618920737205e-03,-7.435364541814716219e-03,1.136305377296505128e+02
3.000000000000000062e-03,3.311299579609548044e-03,-6.205646001159164336e-03,-9.113260782988260797e-03,-1.202085291897006698e-02,-1.492820633259565703e-02,1.102422421328376316e+02
4.000000000000000083e-03,5.509670883690601963e-03,-9.916742819686056101e-03,-1.454166108912145414e-02,-1.916648361787690394e-02,-2.379091664845655804e-02,1.074056144524796537e+02
5.000000000000000104e-03,8.098587959538234432e-03,-1.399342060944289839e-02,-2.048922844142912758e-02,-2.698475629126117006e-02,-3.347961865458189828e-02,1.049528822019628649e+02
6.000000000000000125e-03,1.102268073456229118e-02,-1.827936248534850483e-02,-2.672520845056346531e-02,-3.517040230354841202e-02,-4.361443840101970199e-02,1.027662532543915432e+02
7.000000000000000146e-03,1.424194263044751760e-02,-2.266488188494810915e-02,-3.308838511998735132e-02,-4.351058520163002957e-02,-5.393081225614855534e-02,1.007630287395154340e+02
8.000000000000000167e-03,1.772717060162414676e-02,-2.707316202015818546e-02,-3.946648214085367312e-02,-5.185746788091163961e-02,-6.424522475817681655e-02,9.888520051391265042e+01
9.000000000000001055e-03,2.145675267071404588e-02,-3.145055866245947962e-02,-4.578165505575241406e-02,-6.010889747893282536e-02,-7.443109014500889908e-02,9.709215394493753593e+01
1.000000000000000021e-02,2.541440472194759007e-02,-3.575976569715993286e-02,-5.198027378899505030e-02,-6.819480771676750264e-02,-8.440177778129019648e-02,9.535553251125068641e+01
1.100000000000000110e-02,2.958757682150096185e-02,-3.997499923809365308e-02,-5.802572966632243978e-02,-7.606765133332990536e-02,-9.409867291863018013e-02,9.365561682621348893e+01
1.200000000000000025e-02,3.396633187958835592e-02,-4.407860515609775959e-02,-6.389337459014393650e-02,-8.369567320319078185e-02,-1.034827864454739427e-01,9.197876958585229090e+01
1.300000000000000114e-02,3.854255740991682083e-02,-4.805866996997011642e-02,-6.956696260407069232e-02,-9.105818469220286482e-02,-1.125288645340624533e-01,9.031563283512481632e+01
1.400000000000000029e-02,4.330941201488268388e-02,-5.190733858808081053e-02,-7.503614932838843787e-02,-9.814224671711298253e-02,-1.212212576087669386e-01,8.865985679882564341e+01
1.500000000000000118e-02,4.826093713006500419e-02,-5.561962969724502243e-02,-8.029473566974607013e-02,-1.049403434943322472e-01,-1.295510261583957268e-01,8.700720428401521644e+01
1.600000000000000033e-02,5.339178501780292296e-02,-5.919260131558289062e-02,-8.533943476305458353e-02,-1.114487523540789865e-01,-1.375139151483708300e-01,8.535492024579184545e+01
1.700000000000000122e-02,5.869702847018335584e-02,-6.262476263226131323e-02,-9.016900649674677859e-02,-1.176664021858533221e-01,-1.451089377910347866e-01,8.370128836577812592e+01
1.800000000000000211e-02,6.417202790706767745e-02,-6.591565903403265314e-02,-9.478365012664213829e-02,-1.235940746236807997e-01,-1.523373863807625239e-01,8.204531937150086662e+01
1.899999999999999953e-02,6.981233877047664238e-02,-6.906557891502591862e-02,-9.918457801889368763e-02,-1.292338454633445433e-01,-1.592021421477627929e-01,8.038653205619510800e+01
2.000000000000000042e-02,7.561364720137683793e-02,-7.207534614348992674e-02,-1.033737164692530991e-01,-1.345886943473509900e-01,-1.657071942755086458e-01,7.872479946335265311e+01
2.100000000000000130e-02,8.157172556324732149e-02,-7.494617280505209977e-02,-1.073534956555421555e-01,-1.396622322313855469e-01,-1.718573050798482549e-01,7.706024084254082140e+01
2.200000000000000219e-02,8.768240189209730584e-02,-7.767955439395476946e-02,-1.111267020988312287e-01,-1.444585112336746191e-01,-1.776577772079446504e-01,7.539314573538132436e+01
2.299999999999999961e-02,9.394153911894240205e-02,-8.027719492742606266e-02,-1.146963749551787870e-01,-1.489818920583277639e-01,-1.831142919491069165e-01,7.372392060746608422e+01
2.400000000000000050e-02,1.003450211501932809e-01,-8.274095318142905831e-02,-1.180657330354530077e-01,-1.532369516114965302e-01,-1.882327970286953589e-01,7.205305129852143864e+01
2.500000000000000139e-02,1.068887437606527296e-01,-8.507280385894583352e-02,-1.212381233615517362e-01,-1.572284186366672554e-01,-1.930194287587044255e-01,7.038107657163273245e+01
2.600000000000000228e-02,1.135686088632132940e-01,-8.727480933570265498e-02,-1.242169848098862162e-01,-1.609611288451822941e-01,-1.974804579733178411e-01,6.870856945288716133e+01
2.699999999999999969e-02,1.203805211465095865e-01,-8.934909891543252325e-02,-1.270058223162731925e-01,-1.644399935757193676e-01,-2.016222523671756806e-01,6.703612404244876188e+01
2.800000000000000058e-02,1.273203863712115413e-01,-9.129785343069267423e-02,-1.296081884653471072e-01,-1.676699778087255288e-01,-2.054512500870838976e-01,6.536434617191254404e+01
2.900000000000000147e-02,1.343841108255882655e-01,-9.312329366044010126e-02,-1.320276702340588137e-01,-1.706560846178499236e-01,-2.089739409910546242e-01,6.369384676895413122e+01
3.000000000000000236e-02,1.415676015882365579e-01,-9.482767148231609211e-02,-1.342678793231907863e-01,-1.734033440208355148e-01,-2.121968530827072208e-01,6.202523713082415213e+01
3.099999999999999978e-02,1.488667673492303500e-01,-9.641326299216250451e-02,-1.363324449774491187e-01,-1.759168048095906822e-01,-2.151265423948194311e-01,6.035912554670704111e+01
3.200000000000000067e-02,1.562775196135630651e-01,-9.788236304511661878e-02,-1.382250085226949254e-01,-1.782015283720445320e-01,-2.177695851316289732e-01,5.869611487595044252e+01
3.300000000000000155e-02,1.637957741618309426e-01,-9.923728082932876948e-02,-1.399492190796272628e-01,-1.802625838220324184e-01,-2.201325712542678836e-01,5.703680080610573100e+01
3.400000000000000244e-02,1.714174526790872288e-01,-1.004803361942673140e-01,-1.415087300757330580e-01,-1.821050439664869125e-01,-2.222220989556787651e-01,5.538177059661747847e+01
3.500000000000000333e-02,1.791384844881977190e-01,-1.016138565342982331e-01,-1.429071962918723737e-01,-1.837339817886595172e-01,-2.240447696542762768e-01,5.373160217137244388e+01
3.600000000000000422e-02,1.869548083420078943e-01,-1.026401740842525501e-01,-1.441482712607174421e-01,-1.851544672309159978e-01,-2.256071832631171836e-01,5.208686346352438079e+01
3.699999999999999817e-02,1.948623742414007931e-01,-1.035616235237108163e-01,-1.452356048913810427e-01,-1.863715641341029960e-01,-2.269159335799704469e-01,5.044811194419908418e+01
3.799999999999999906e-02,2.028571452554342180e-01,-1.043805398154237229e-01,-1.461728412349643236e-01,-1.873903272418873389e-01,-2.279776037050440241e-01,4.881589428645762041e+01
3.899999999999999994e-02,2.109350993262791019e-01,-1.050992562239439349e-01,-1.469636163343356894e-01,-1.882157992143407288e-01,-2.287987614353458321e-01,4.719074612977801308e+01
4.000000000000000083e-02,2.190922310464019918e-01,-1.057201024754928359e-01,-1.476115561216765903e-01,-1.888530076199732843e-01,-2.293859546134396077e-01,4.557319192007079067e+01
4.100000000000000172e-02,2.273245533988708100e-01,-1.062454030309504804e-01,-1.481202743416281387e-01,-1.893069618926218334e-01,-2.297457064277024508e-01,4.396374480710991861e+01
4.200000000000000261e-02,2.356280994541943841e-01,-1.066774754517999801e-01,-1.484933704879503880e-01,-1.895826502513376088e-01,-2.298845106739072497e-01,4.236290658610093374e+01
4.300000000000000350e-02,2.439989240189894548e-01,-1.070186288446869499e-01,-1.487344277486752075e-01,-1.896850365892909229e-01,-2.298088269960175678e-01,4.077116767353274440e+01
4.400000000000000439e-02,2.524331052331909020e-01,-1.072711623745536275e-01,-1.488470109596435609e-01,-1.896190573428334358e-01,-2.295250761288840369e-01,3.918900710989015579e+01
4.499999999999999833e-02,2.609267461136086097e-01,-1.074373638394824637e-01,-1.488346645696717596e-01,-1.893896183550341228e-01,-2.290396351680484277e-01,3.761689258354115850e+01
4.599999999999999922e-02,2.694759760424787487e-01,-1.075195083027345178e-01,-1.487009106228213418e-01,-1.890015917497896158e-01,-2.283588328927832756e-01,3.605528047136333925e+01
4.700000000000000011e-02,2.780769522003231353e-01,-1.075198567791983556e-01,-1.484492467646565395e-01,-1.884598128334002975e-01,-2.274889451683169972e-01,3.450461589258529216e+01
4.800000000000000100e-02,2.867258609429593763e-01,-1.074406549747333878e-01,-1.480831442801806563e-01,-1.877690770405945619e-01,-2.264361904522500524e-01,3.296533277299165832e+01
4.900000000000000189e-02,2.954189191229312228e-01,-1.072841320778053498e-01,-1.476060461715122119e-01,-1.869341369415670751e-01,-2.252067254287155595e-01,3.143785391714860822e+01
5.000000000000000278e-02,3.041523753559737808e-01,-1.070524996034529358e-01,-1.470213652833995965e-01,-1.859596993258277875e-01,-2.238066407920464018e-01,2.992259108669708922e+01
5.100000000000000366e-02,3.129225112334076409e-01,-1.067479502900565702e-01,-1.463324824844731975e-01,-1.848504223776418487e-01,-2.222419571997052701e-01,2.841994508307170975e+01
5.200000000000000455e-02,3.217256424815829186e-01,-1.063726570496452278e-01,-1.455427449117513983e-01,-1.836109129566547427e-01,-2.205186214121083454e-01,2.693030583325412408e+01
5.299999999999999850e-02,3.305581200696746658e-01,-1.059287719726148408e-01,-1.446554642854074868e-01,-1.822457239959978659e-01,-2.186425026347926515e-01,2.545405247738180776e+01
5.399999999999999939e-02,3.394163312672742738e-01,-1.054184253877649136e-01,-1.436739153001964364e-01,-1.807593520288080235e-01,-2.166193890761851093e-01,2.399155345721327848e+01
5.500000000000000028e-02,3.482967006533279619e-01,-1.048437249785153097e-01,-1.426013340992682843e-01,-1.791562348526944681e-01,-2.144549847320704195e-01,2.254316660461005029e+01
5.600000000000000117e-02,3.571956910780559324e-01,-1.042067549560568573e-01,-1.414409168353795154e-01,-1.774407493402844760e-01,-2.121549064057436929e-01,2.110923922933749708e+01
5.700000000000000205e-02,3.661098045795344591e-01,-1.035095752900331290e-01,-1.401958183237711209e-01,-1.756172094025849062e-01,-2.097246809707998816e-01,1.969010820561359765e+01
5.800000000000000294e-02,3.750355832566552028e-01,-1.027542209971607362e-01,-1.388691507902319600e-01,-1.736898641105356356e-01,-2.071697428815605924e-01,1.828610005695179552e+01
5.900000000000000383e-02,3.839696101001826012e-01,-1.019427014879778493e-01,-1.374639827171143247e-01,-1.716628959788102649e-01,-2.044954319342909277e-01,1.689753103894931741e+01
6.000000000000000472e-02,3.929085097836213514e-01,-1.010769999716787659e-01,-1.359833377893324979e-01,-1.695404194146512278e-01,-2.017069912806159215e-01,1.552470721976859380e+01
6.100000000000000561e-02,4.018489494155798036e-01,-1.001590729187498280e-01,-1.344301939416556180e-01,-1.673264793333199829e-01,-1.988095656929116384e-01,1.416792455814741203e+01
6.199999999999999956e-02,4.107876392552735623e-01,-9.919084958087649728e-02,-1.328074825079197108e-01,-1.650250499406034632e-01,-1.958082000799367117e-01,1.282746897885155590e+01
6.300000000000000044e-02,4.197213333927647394e-01,-9.817423156735143042e-02,-1.311180874721233902e-01,-1.626400336817502013e-01,-1.927078382495679698e-01,1.150361644555499652e+01
6.400000000000000133e-02,4.286468303954671377e-01,-9.711109247697549685e-02,-1.293648448207570523e-01,-1.601752603552204501e-01,-1.895133219142335346e-01,1.019663303119437359e+01
6.500000000000000222e-02,4.375609739223796368e-01,-9.600327758422126656e-02,-1.275505419951361019e-01,-1.576344863887199077e-01,-1.862293899334752922e-01,8.906774985899808428e+00
6.600000000000000311e-02,4.464606533074328421e-01,-9.485260357821832800e-02,-1.256779174419783152e-01,-1.550213942741590911e-01,-1.828606777870390443e-01,7.634288802650516459e+00
6.700000000000000400e-02,4.553428041132527859e-01,-9.366085835292407846e-02,-1.237496602599779116e-01,-1.523395921574258738e-01,-1.794117172709665253e-01,6.379411280843356735e+00
6.800000000000000488e-02,4.642044086565606520e-01,-9.242980084667022644e-02,-1.217684099396923736e-01,-1.495926135781931177e-01,-1.758869364083613662e-01,5.142369587995339941e+00
6.900000000000000577e-02,4.730424965063407261e-01,-9.116116092911696889e-02,-1.197367561936663050e-01,-1.467839173543906695e-01,-1.722906595658010298e-01,3.923381319826461322e+00
7.000000000000000666e-02,4.818541449558219059e-01,-8.985663933351213661e-02,-1.176572388733756747e-01,-1.439168876054620627e-01,-1.686271077657830741e-01,2.722654558989390239e+00
7.100000000000000755e-02,4.906364794692304465e-01,-8.851790763203766510e-02,-1.155323479692800526e-01,-1.409948339080903112e-01,-1.649003991851041573e-01,1.540387932725984399e+00
7.200000000000000844e-02,4.993866741041859680e-01,-8.714660825193100424e-02,-1.133645236900231862e-01,-1.380209915777158292e-01,-1.611145498286870037e-01,3.767706697395141191e-01
7.300000000000000933e-02,5.081019519105298698e-01,-8.574435452999673579e-02,-1.111561566166179710e-01,-1.349985220688776077e-01,-1.572734743680701541e-01,-7.680173434251429399e-01
7.399999999999999634e-02,5.167795853062949751e-01,-8.431273080306983525e-02,-1.089095879272915374e-01,-1.319305134871855967e-01,-1.533809871335724551e-01,-1.893805506201708511e+00
7.499999999999999722e-02,5.254168964314458456e-01,-8.285329253195895804e-02,-1.066271096885477304e-01,-1.288199812055695892e-01,-1.494408032490135985e-01,-3.000432447735811081e+00
7.599999999999999811e-02,5.340112574799519285e-01,-8.136756645638276719e-02,-1.043109652079214911e-01,-1.256698685773473267e-01,-1.454565398978220625e-01,-4.087745970252100847e+00
7.699999999999999900e-02,5.425600910106812558e-01,-7.985705077841448452e-02,-1.019633494438566823e-01,-1.224830477386063682e-01,-1.414317177093812050e-01,-5.155602991786814471e+00
7.799999999999999989e-02,5.510608702375433543e-01,-7.832321537196836048e-02,-9.958640946812666317e-02,-1.192623204923987934e-01,-1.373697622545453634e-01,-6.203869488030143486e+00
7.900000000000000078e-02,5.595111192992501259e-01,-7.676750201589500888e-02,-9.718224497623560720e-02,-1.160104192672933021e-01,-1.332740056393975359e-01,-7.232420433038477370e+00
8.000000000000000167e-02,5.679084135090093355e-01,-7.519132464829894613e-02,-9.475290884128700908e-02,-1.127300081429224027e-01,-1.291476881865137316e-01,-8.241139738592870856e+00
